Name,Sex,Accuracy,Samples,Topic,Year,Month,Covid,Server
Saeedeh,female,99,249,Mathematics,2018,April,,Arxiv
Futoshi,male,100,55,Mathematics,2018,April,,Arxiv
Manuel,male,99,96874,Mathematics,2018,April,,Arxiv
Pierre,male,99,64439,Mathematics,2018,April,,Arxiv
Minhyun,male,93,14,Mathematics,2018,April,,Arxiv
Bernd,male,99,7628,Mathematics,2018,April,,Arxiv
Damian,male,99,23799,Mathematics,2018,April,,Arxiv
Jean-François,male,99,4129,Mathematics,2018,April,,Arxiv
Chao-Nien,male,82,1250,Mathematics,2018,April,,Arxiv
Frédéric,male,98,11476,Mathematics,2018,April,,Arxiv
Naoya,male,100,353,Mathematics,2018,April,,Arxiv
Marcelo,male,100,33306,Mathematics,2018,April,,Arxiv
Sujith,male,100,1832,Mathematics,2018,April,,Arxiv
F.,male,77,512,Mathematics,2018,April,,Arxiv
Alexander,male,99,56237,Mathematics,2018,April,,Arxiv
Masakazu,male,100,191,Mathematics,2018,April,,Arxiv
O.,male,77,177,Mathematics,2018,April,,Arxiv
Otis,male,99,3138,Mathematics,2018,April,,Arxiv
Andrea,female,54,161059,Mathematics,2018,April,,Arxiv
Jean-Christophe,male,99,2163,Mathematics,2018,April,,Arxiv
Adrian,male,98,56140,Mathematics,2018,April,,Arxiv
Oleg,male,100,12219,Mathematics,2018,April,,Arxiv
Paula,female,98,51503,Mathematics,2018,April,,Arxiv
Ni,female,63,1619,Mathematics,2018,April,,Arxiv
Ignace,male,98,720,Mathematics,2018,April,,Arxiv
Ni,female,63,1619,Mathematics,2018,April,,Arxiv
Anthony,male,99,85303,Mathematics,2018,April,,Arxiv
Svante,male,99,177,Mathematics,2018,April,,Arxiv
Diego,male,99,67382,Mathematics,2018,April,,Arxiv
Dimiter,male,98,64,Mathematics,2018,April,,Arxiv
Naoyuki,male,100,132,Mathematics,2018,April,,Arxiv
Igor,male,99,31134,Mathematics,2018,April,,Arxiv
Donald,male,99,12793,Mathematics,2018,April,,Arxiv
J.,male,82,2236,Mathematics,2018,April,,Arxiv
Jere,male,95,700,Mathematics,2018,April,,Arxiv
Ahmed,male,98,156410,Mathematics,2018,April,,Arxiv
Saisai,male,70,61,Mathematics,2018,April,,Arxiv
K.,male,61,1007,Mathematics,2018,April,,Arxiv
Jonathan,male,99,84386,Mathematics,2018,April,,Arxiv
Nguyen,male,64,12268,Mathematics,2018,April,,Arxiv
Valeriano,male,99,433,Mathematics,2018,April,,Arxiv
Mehdi,male,98,39434,Mathematics,2018,April,,Arxiv
Ieke,female,88,16,Mathematics,2018,April,,Arxiv
Zoltán,male,100,11496,Mathematics,2018,April,,Arxiv
Katharina,female,98,5457,Mathematics,2018,April,,Arxiv
Michael,male,99,211741,Mathematics,2018,April,,Arxiv
Stefan,male,98,50890,Mathematics,2018,April,,Arxiv
Kostas,male,99,10318,Mathematics,2018,April,,Arxiv
Martin,male,98,139211,Mathematics,2018,April,,Arxiv
Catherine,female,98,41180,Mathematics,2018,April,,Arxiv
Endre,male,99,1051,Mathematics,2018,April,,Arxiv
C.,male,59,943,Mathematics,2018,April,,Arxiv
Shogo,male,99,365,Mathematics,2018,April,,Arxiv
L.,male,50,669,Mathematics,2018,April,,Arxiv
Thomas,male,99,129177,Mathematics,2018,April,,Arxiv
Beata,female,98,18034,Mathematics,2018,April,,Arxiv
Hieu,male,89,2104,Mathematics,2018,April,,Arxiv
Fumio,male,98,91,Mathematics,2018,April,,Arxiv
Tomo,male,85,1276,Mathematics,2018,April,,Arxiv
,,,,Mathematics,2018,April,,Arxiv
Katura,female,90,10,Mathematics,2018,April,,Arxiv
Gavril,male,92,109,Mathematics,2018,April,,Arxiv
Paolo,male,99,60571,Mathematics,2018,April,,Arxiv
Isao,male,99,212,Mathematics,2018,April,,Arxiv
Emre,male,97,69710,Mathematics,2018,April,,Arxiv
C.,male,59,943,Mathematics,2018,April,,Arxiv
Madhu,male,68,4791,Mathematics,2018,April,,Arxiv
Reinhard,male,99,1973,Mathematics,2018,April,,Arxiv
Fabian,male,99,25659,Mathematics,2018,April,,Arxiv
,,,,Mathematics,2018,April,,Arxiv
Maximilien,male,99,1007,Mathematics,2018,April,,Arxiv
Yunhui,female,65,20,Mathematics,2018,April,,Arxiv
,,,,Mathematics,2018,April,,Arxiv
Abimbola,female,50,1137,Mathematics,2018,April,,Arxiv
Sanjay,male,99,20065,Mathematics,2018,April,,Arxiv
Jack,male,97,59917,Mathematics,2018,April,,Arxiv
Natan,male,98,1359,Mathematics,2018,April,,Arxiv
Christophe,male,98,60690,Mathematics,2018,April,,Arxiv
Nicolas,male,99,79977,Mathematics,2018,April,,Arxiv
Federico,male,99,28505,Mathematics,2018,April,,Arxiv
Youngsu,male,97,35,Mathematics,2018,April,,Arxiv
Marcus,male,99,25073,Mathematics,2018,April,,Arxiv
Georgy,male,81,645,Mathematics,2018,April,,Arxiv
Ivan,male,99,80498,Mathematics,2018,April,,Arxiv
Lorenzo,male,99,33616,Mathematics,2018,April,,Arxiv
Egor,male,99,1738,Mathematics,2018,April,,Arxiv
Avichai,male,100,17,Mathematics,2018,April,,Arxiv
A.,male,71,2092,Mathematics,2018,April,,Arxiv
A.,male,71,2092,Mathematics,2018,April,,Arxiv
Sunita,female,98,2385,Mathematics,2018,April,,Arxiv
Romuald,male,98,4538,Mathematics,2018,April,,Arxiv
Grigor,male,99,264,Mathematics,2018,April,,Arxiv
Wei,male,73,4003,Mathematics,2018,April,,Arxiv
Gabriele,male,83,20770,Mathematics,2018,April,,Arxiv
Ula?,male,96,2169,Mathematics,2018,April,,Arxiv
Michael,male,99,211741,Mathematics,2018,April,,Arxiv
Mohsen,male,99,10048,Mathematics,2018,April,,Arxiv
Fengpeng,male,75,4,Mathematics,2018,April,,Arxiv
Dong,male,87,2212,Mathematics,2018,April,,Arxiv
Seyyed,male,94,54,Mathematics,2018,April,,Arxiv
Jing,female,75,2534,Mathematics,2018,April,,Arxiv
Frédéric,male,98,11476,Mathematics,2018,April,,Arxiv
Erick,male,99,15004,Mathematics,2018,April,,Arxiv
Hidetoshi,male,99,100,Mathematics,2018,April,,Arxiv
Shoji,male,99,191,Mathematics,2018,April,,Arxiv
Simion,male,90,312,Mathematics,2018,April,,Arxiv
John,male,99,219085,Mathematics,2018,April,,Arxiv
Vladimir,male,99,21639,Mathematics,2018,April,,Arxiv
Jie,male,61,1651,Mathematics,2018,April,,Arxiv
Noriyoshi,male,95,21,Mathematics,2018,April,,Arxiv
Xiaoyue,female,81,42,Mathematics,2018,April,,Arxiv
Masaaki,male,100,256,Mathematics,2018,April,,Arxiv
Celeste,female,95,5906,Mathematics,2018,April,,Arxiv
Daichi,male,99,271,Mathematics,2018,April,,Arxiv
Christiaan,male,99,1151,Mathematics,2018,April,,Arxiv
Thibault,male,98,5357,Mathematics,2018,April,,Arxiv
Hazim,male,97,829,Mathematics,2018,April,,Arxiv
Masataka,male,100,144,Mathematics,2018,April,,Arxiv
Yuya,male,85,570,Mathematics,2018,April,,Arxiv
Bo,male,85,5389,Mathematics,2018,April,,Arxiv
Dario,male,99,26444,Mathematics,2018,April,,Arxiv
Stefano,male,99,56062,Mathematics,2018,April,,Arxiv
Simon,male,98,57458,Mathematics,2018,April,,Arxiv
Bastian,male,99,2753,Mathematics,2018,April,,Arxiv
Ya,male,61,1417,Mathematics,2018,April,,Arxiv
Alessio,male,99,26298,Mathematics,2018,April,,Arxiv
Tony,male,99,99155,Mathematics,2018,April,,Arxiv
Abraham,male,99,10411,Mathematics,2018,April,,Arxiv
Sören,male,100,1173,Mathematics,2018,April,,Arxiv
Ewa,female,98,25452,Mathematics,2018,April,,Arxiv
Ran,male,65,1586,Mathematics,2018,April,,Arxiv
Tapani,male,97,234,Mathematics,2018,April,,Arxiv
Andrea,female,54,161059,Mathematics,2018,April,,Arxiv
Yong,male,87,2262,Mathematics,2018,April,,Arxiv
Matthias,male,100,17148,Mathematics,2018,April,,Arxiv
Daniel,male,99,257742,Mathematics,2018,April,,Arxiv
Matthias,male,100,17148,Mathematics,2018,April,,Arxiv
Niklas,male,99,4936,Mathematics,2018,April,,Arxiv
Claude,male,89,25621,Mathematics,2018,April,,Arxiv
Daniel,male,99,257742,Mathematics,2018,April,,Arxiv
Carlos,male,99,174998,Mathematics,2018,April,,Arxiv
Yong,male,87,2262,Mathematics,2018,April,,Arxiv
Christoph,male,99,9324,Mathematics,2018,April,,Arxiv
Amnon,male,100,118,Mathematics,2018,April,,Arxiv
Quentin,male,99,23008,Mathematics,2018,April,,Arxiv
Gonzalo,male,99,12933,Mathematics,2018,April,,Arxiv
Jean-Dominique,male,100,92,Mathematics,2018,April,,Arxiv
Dirk,male,99,14847,Mathematics,2018,April,,Arxiv
S.,male,64,1577,Mathematics,2018,April,,Arxiv
Xianan,male,75,4,Mathematics,2018,April,,Arxiv
Arni,male,55,468,Mathematics,2018,April,,Arxiv
Endre,male,99,1051,Mathematics,2018,April,,Arxiv
Ashish,male,100,22300,Mathematics,2018,April,,Arxiv
B.,male,68,854,Mathematics,2018,April,,Arxiv
Fayçal,male,98,1546,Mathematics,2018,April,,Arxiv
Carlo,male,99,35286,Mathematics,2018,April,,Arxiv
Romeo,male,99,16671,Mathematics,2018,April,,Arxiv
N.,male,59,555,Mathematics,2018,April,,Arxiv
Angelo,male,98,42678,Mathematics,2018,April,,Arxiv
Miguel,male,99,89766,Mathematics,2018,April,,Arxiv
Leslie,female,81,14894,Mathematics,2018,April,,Arxiv
Fei,male,62,1203,Mathematics,2018,April,,Arxiv
Antonio,male,99,180825,Mathematics,2018,April,,Arxiv
Ganesh,male,100,10896,Mathematics,2018,April,,Arxiv
Lisa,female,98,75562,Mathematics,2018,April,,Arxiv
T.,male,69,788,Mathematics,2018,April,,Arxiv
Phillip,male,99,9441,Mathematics,2018,April,,Arxiv
A.,male,71,2092,Mathematics,2018,April,,Arxiv
Vladimir,male,99,21639,Mathematics,2018,April,,Arxiv
Jianfeng,male,97,95,Mathematics,2018,April,,Arxiv
Jaime,male,90,24921,Mathematics,2018,April,,Arxiv
Artur,male,99,24643,Mathematics,2018,April,,Arxiv
Fabian,male,99,25659,Mathematics,2018,April,,Arxiv
Guanghui,male,94,48,Mathematics,2018,April,,Arxiv
Anton,male,99,24300,Mathematics,2018,April,,Arxiv
,,,,Mathematics,2018,April,,Arxiv
Pan,male,68,2415,Mathematics,2018,April,,Arxiv
Denis,male,97,42503,Mathematics,2018,April,,Arxiv
Xiaofeng,male,78,167,Mathematics,2018,April,,Arxiv
Debdeep,male,100,53,Mathematics,2018,April,,Arxiv
Gregory,male,99,21213,Mathematics,2018,April,,Arxiv
Daniele,male,87,46369,Mathematics,2018,April,,Arxiv
Yiannis,male,99,1097,Mathematics,2018,April,,Arxiv
Aubrey,female,57,2469,Mathematics,2018,April,,Arxiv
Grigor,male,99,264,Mathematics,2018,April,,Arxiv
Junyong,male,98,57,Mathematics,2018,April,,Arxiv
Pavel,male,98,48181,Mathematics,2018,April,,Arxiv
Phu,male,87,820,Mathematics,2018,April,,Arxiv
Antonella,female,98,19676,Mathematics,2018,April,,Arxiv
Zuzanna,female,98,1690,Mathematics,2018,April,,Arxiv
Meng,male,61,1052,Mathematics,2018,April,,Arxiv
Danny,male,94,41156,Mathematics,2018,April,,Arxiv
Brendan,male,99,6341,Mathematics,2018,April,,Arxiv
Peter,male,99,146529,Mathematics,2018,April,,Arxiv
Stanislaw,male,99,958,Mathematics,2018,April,,Arxiv
A.,male,71,2092,Mathematics,2018,April,,Arxiv
Guilherme,male,99,13379,Mathematics,2018,April,,Arxiv
,,,,Mathematics,2018,April,,Arxiv
Juergen,male,99,1593,Mathematics,2018,April,,Arxiv
Anders,male,99,9660,Mathematics,2018,April,,Arxiv
John,male,99,219085,Mathematics,2018,April,,Arxiv
Larry,male,98,17344,Mathematics,2018,April,,Arxiv
Catherine,female,98,41180,Mathematics,2018,April,,Arxiv
Rigoberto,male,100,3815,Mathematics,2018,April,,Arxiv
Chenglong,male,100,44,Mathematics,2018,April,,Arxiv
Shaoming,male,86,7,Mathematics,2018,April,,Arxiv
Sylvie,female,98,40082,Mathematics,2018,April,,Arxiv
Kassie,female,99,3737,Mathematics,2018,April,,Arxiv
Indranil,male,100,589,Mathematics,2018,April,,Arxiv
M.,male,73,3216,Mathematics,2018,April,,Arxiv
Max,male,98,69969,Mathematics,2018,April,,Arxiv
Matt,male,100,57301,Mathematics,2018,April,,Arxiv
Hai-Yang,male,74,7748,Mathematics,2018,April,,Arxiv
B.,male,68,854,Mathematics,2018,April,,Arxiv
Louis,male,97,22473,Mathematics,2018,April,,Arxiv
Rudra,male,96,821,Mathematics,2018,April,,Arxiv
Vladimir,male,99,21639,Mathematics,2018,April,,Arxiv
Suhua,female,80,10,Mathematics,2018,April,,Arxiv
Ching,female,62,807,Mathematics,2018,April,,Arxiv
Luigi,male,99,39705,Mathematics,2018,April,,Arxiv
Adam,male,99,101742,Mathematics,2018,April,,Arxiv
Doost,male,71,7,Mathematics,2018,April,,Arxiv
Hajnal,female,87,205,Mathematics,2018,April,,Arxiv
Kheira,female,99,490,Mathematics,2018,April,,Arxiv
Christoph,male,99,9324,Mathematics,2018,April,,Arxiv
Yuki,female,62,3972,Mathematics,2018,April,,Arxiv
Pablo,male,99,51159,Mathematics,2018,April,,Arxiv
Dmitry,male,100,8556,Mathematics,2018,April,,Arxiv
Doost,male,71,7,Mathematics,2018,April,,Arxiv
T.,male,69,788,Mathematics,2018,April,,Arxiv
Leonid,male,99,2192,Mathematics,2018,April,,Arxiv
Thomas,male,99,129177,Mathematics,2018,April,,Arxiv
Lucas,male,99,50557,Mathematics,2018,April,,Arxiv
Ming,male,77,2692,Mathematics,2018,April,,Arxiv
Dennis,male,99,44146,Mathematics,2018,April,,Arxiv
Thomas,male,99,129177,Mathematics,2018,April,,Arxiv
Wei,male,73,4003,Mathematics,2018,April,,Arxiv
Chao,male,86,1135,Mathematics,2018,April,,Arxiv
Lorenzo,male,99,33616,Mathematics,2018,April,,Arxiv
Éva,female,99,8560,Mathematics,2018,April,,Arxiv
Fedor,male,98,985,Mathematics,2018,April,,Arxiv
Bin,male,89,2162,Mathematics,2018,April,,Arxiv
Juan,male,98,106011,Mathematics,2018,April,,Arxiv
Felipe,male,99,29541,Mathematics,2018,April,,Arxiv
Giuseppe,male,99,72416,Mathematics,2018,April,,Arxiv
Jeffrey,male,100,19324,Mathematics,2018,April,,Arxiv
J.,male,82,2236,Mathematics,2018,April,,Arxiv
J.,male,82,2236,Mathematics,2018,April,,Arxiv
Arun,male,99,24419,Mathematics,2018,April,,Arxiv
C.,male,59,943,Mathematics,2018,April,,Arxiv
Arvind,male,100,7393,Mathematics,2018,April,,Arxiv
Victor,male,99,78043,Mathematics,2018,April,,Arxiv
Xiaofeng,male,78,167,Mathematics,2018,April,,Arxiv
Xin,male,58,1659,Mathematics,2018,April,,Arxiv
Liping,female,81,126,Mathematics,2018,April,,Arxiv
Volker,male,99,3081,Mathematics,2018,April,,Arxiv
Mahsa,female,97,2472,Mathematics,2018,April,,Arxiv
Lev,male,97,888,Mathematics,2018,April,,Arxiv
Marija,female,97,5981,Mathematics,2018,April,,Arxiv
Ryosuke,male,99,451,Mathematics,2018,April,,Arxiv
Boris,male,99,15168,Mathematics,2018,April,,Arxiv
Shi-Lei,male,58,3353,Mathematics,2018,April,,Arxiv
Martin,male,98,139211,Mathematics,2018,April,,Arxiv
Guidong,male,75,4,Mathematics,2018,April,,Arxiv
Saak,male,80,10,Mathematics,2018,April,,Arxiv
Akio,male,96,305,Mathematics,2018,April,,Arxiv
Hirotaka,male,100,157,Mathematics,2018,April,,Arxiv
Silun,male,100,3,Mathematics,2018,April,,Arxiv
Yiwei,male,76,144,Mathematics,2018,April,,Arxiv
Jesús,male,99,7086,Mathematics,2018,April,,Arxiv
Stefan,male,98,50890,Mathematics,2018,April,,Arxiv
Derek,male,99,15838,Mathematics,2018,April,,Arxiv
Jonathan,male,99,84386,Mathematics,2018,April,,Arxiv
Ewa,female,98,25452,Mathematics,2018,April,,Arxiv
Mohammad,male,99,47588,Mathematics,2018,April,,Arxiv
Yang,male,67,4256,Mathematics,2018,April,,Arxiv
Colin,male,99,15399,Mathematics,2018,April,,Arxiv
Siwei,male,64,42,Mathematics,2018,April,,Arxiv
Alcides,male,99,1169,Mathematics,2018,April,,Arxiv
Marcus,male,99,25073,Mathematics,2018,April,,Arxiv
Haoran,male,95,65,Mathematics,2018,April,,Arxiv
Michela,female,99,11831,Mathematics,2018,April,,Arxiv
Mohammad,male,99,47588,Mathematics,2018,April,,Arxiv
Natalie,female,98,22431,Mathematics,2018,April,,Arxiv
Bing,male,63,1057,Mathematics,2018,April,,Arxiv
Andrea,female,54,161059,Mathematics,2018,April,,Arxiv
D.,male,73,1059,Mathematics,2018,April,,Arxiv
Alexey,male,100,7132,Mathematics,2018,April,,Arxiv
Henri,male,98,10374,Mathematics,2018,April,,Arxiv
Luis,male,99,120090,Mathematics,2018,April,,Arxiv
Ben,male,97,73526,Mathematics,2018,April,,Arxiv
Ori,male,70,873,Mathematics,2018,April,,Arxiv
M.,male,73,3216,Mathematics,2018,April,,Arxiv
Mohamed,male,98,173033,Mathematics,2018,April,,Arxiv
Alexander,male,99,56237,Mathematics,2018,April,,Arxiv
Melissa,female,98,53987,Mathematics,2018,April,,Arxiv
Pawel,male,99,11413,Mathematics,2018,April,,Arxiv
Wei,male,73,4003,Mathematics,2018,April,,Arxiv
Christian,male,100,48300,Mathematics,2018,April,,Arxiv
Sourya,male,76,79,Mathematics,2018,April,,Arxiv
Linyuan,male,67,6,Mathematics,2018,April,,Arxiv
David,male,99,381770,Mathematics,2018,April,,Arxiv
Masataka,male,100,144,Mathematics,2018,April,,Arxiv
Jingang,male,100,10,Mathematics,2018,April,,Arxiv
John,male,99,219085,Mathematics,2018,April,,Arxiv
Khanh,male,77,1984,Mathematics,2018,April,,Arxiv
Kazuhide,male,100,34,Mathematics,2018,April,,Arxiv
An,female,52,5589,Mathematics,2018,April,,Arxiv
Rakesh,male,100,18288,Mathematics,2018,April,,Arxiv
Rahul,male,100,44776,Mathematics,2018,April,,Arxiv
Christoph,male,99,9324,Mathematics,2018,April,,Arxiv
Nuno,male,99,22191,Mathematics,2018,April,,Arxiv
Wei,male,73,4003,Mathematics,2018,April,,Arxiv
Ramzi,male,98,6145,Mathematics,2018,April,,Arxiv
Guy,male,98,20859,Mathematics,2018,April,,Arxiv
Galina,female,98,4812,Mathematics,2018,April,,Arxiv
Masaki,male,97,788,Mathematics,2018,April,,Arxiv
Mehdi,male,98,39434,Mathematics,2018,April,,Arxiv
P.,male,71,747,Mathematics,2018,April,,Arxiv
Alexander,male,99,56237,Mathematics,2018,April,,Arxiv
Pieter,male,99,5951,Mathematics,2018,April,,Arxiv
Špela,female,98,312,Mathematics,2018,April,,Arxiv
Matteo,male,99,45472,Mathematics,2018,April,,Arxiv
Son,male,87,4108,Mathematics,2018,April,,Arxiv
Markus,male,99,30782,Mathematics,2018,April,,Arxiv
Richard,male,99,97659,Mathematics,2018,April,,Arxiv
O.,male,77,177,Mathematics,2018,April,,Arxiv
Liam,male,99,11210,Mathematics,2018,April,,Arxiv
Axel,male,98,15264,Mathematics,2018,April,,Arxiv
Jie,male,61,1651,Mathematics,2018,April,,Arxiv
Fikret,male,96,5823,Mathematics,2018,April,,Arxiv
Aytekin,male,94,2323,Mathematics,2018,April,,Arxiv
Xuefeng,male,93,71,Mathematics,2018,April,,Arxiv
Guillaume,male,99,37030,Mathematics,2018,April,,Arxiv
Hugo,male,99,35618,Mathematics,2018,April,,Arxiv
Monia,female,98,4148,Mathematics,2018,April,,Arxiv
Aldo,male,99,15830,Mathematics,2018,April,,Arxiv
O.,male,77,177,Mathematics,2018,April,,Arxiv
Petra,female,98,52588,Mathematics,2018,April,,Arxiv
Jerry,male,98,23367,Mathematics,2018,April,,Arxiv
Julien,male,98,72530,Mathematics,2018,April,,Arxiv
Ilya,male,97,3968,Mathematics,2018,April,,Arxiv
Antonio,male,99,180825,Mathematics,2018,April,,Arxiv
Keith,male,98,21035,Mathematics,2018,April,,Arxiv
Abolfazl,male,99,848,Mathematics,2018,April,,Arxiv
Naveed,male,99,4047,Mathematics,2018,April,,Arxiv
Craig,male,100,24286,Mathematics,2018,April,,Arxiv
Amol,male,98,5022,Mathematics,2018,April,,Arxiv
Indranil,male,100,589,Mathematics,2018,April,,Arxiv
István,male,100,12134,Mathematics,2018,April,,Arxiv
Ilaria,female,99,12331,Mathematics,2018,April,,Arxiv
Matthew,male,100,51412,Mathematics,2018,April,,Arxiv
Hisayuki,male,100,19,Mathematics,2018,April,,Arxiv
Jing,female,75,2534,Mathematics,2018,April,,Arxiv
Jean-Philippe,male,97,6209,Mathematics,2018,April,,Arxiv
Xiaoshuang,female,55,11,Mathematics,2018,April,,Arxiv
Antonella,female,98,19676,Mathematics,2018,April,,Arxiv
Xi,male,50,483,Mathematics,2018,April,,Arxiv
Ilona,female,99,15569,Mathematics,2018,April,,Arxiv
Ilona,female,99,15569,Mathematics,2018,April,,Arxiv
Ilona,female,99,15569,Mathematics,2018,April,,Arxiv
Ilona,female,99,15569,Mathematics,2018,April,,Arxiv
Vesa,male,84,675,Mathematics,2018,April,,Arxiv
Harald,male,99,4998,Mathematics,2018,April,,Arxiv
Ayse,female,95,11140,Mathematics,2018,April,,Arxiv
John,male,99,219085,Mathematics,2018,April,,Arxiv
Arseniy,male,100,174,Mathematics,2018,April,,Arxiv
Richard,male,99,97659,Mathematics,2018,April,,Arxiv
Elena,female,98,74807,Mathematics,2018,April,,Arxiv
Xing,male,70,545,Mathematics,2018,April,,Arxiv
Benjamin,male,99,50718,Mathematics,2018,April,,Arxiv
Jinseok,male,100,66,Mathematics,2018,April,,Arxiv
J.,male,82,2236,Mathematics,2018,April,,Arxiv
Alex,male,92,247706,Mathematics,2018,April,,Arxiv
Juliana,female,98,22243,Mathematics,2018,April,,Arxiv
Nicola,male,81,36692,Mathematics,2018,April,,Arxiv
Senya,male,75,136,Mathematics,2018,April,,Arxiv
Jordan,male,88,35943,Mathematics,2018,April,,Arxiv
Rafael,male,99,52197,Mathematics,2018,April,,Arxiv
Jeffrey,male,100,19324,Mathematics,2018,April,,Arxiv
Romeo,male,99,16671,Mathematics,2018,April,,Arxiv
Nathan,male,99,29365,Mathematics,2018,April,,Arxiv
,,,,Mathematics,2018,April,,Arxiv
B.,male,68,854,Mathematics,2018,April,,Arxiv
Peter,male,99,146529,Mathematics,2018,April,,Arxiv
Gauthier,male,94,2092,Mathematics,2018,April,,Arxiv
Wolfram,male,99,338,Mathematics,2018,April,,Arxiv
Juraj,male,99,4081,Mathematics,2018,April,,Arxiv
Luisa,female,98,22222,Mathematics,2018,April,,Arxiv
Peng,male,84,1353,Mathematics,2018,April,,Arxiv
Tom,male,99,87429,Mathematics,2018,April,,Arxiv
Matthew,male,100,51412,Mathematics,2018,April,,Arxiv
Abey,male,93,437,Mathematics,2018,April,,Arxiv
Dominik,male,98,21763,Mathematics,2018,April,,Arxiv
Guram,male,97,79,Mathematics,2018,April,,Arxiv
Martín,male,99,1707,Mathematics,2018,April,,Arxiv
Sven,male,99,19537,Mathematics,2018,April,,Arxiv
Dimitri,male,99,11238,Mathematics,2018,April,,Arxiv
Guilherme,male,99,13379,Mathematics,2018,April,,Arxiv
Bence,male,99,1352,Mathematics,2018,April,,Arxiv
M.,male,73,3216,Mathematics,2018,April,,Arxiv
Enrique,male,99,19657,Mathematics,2018,April,,Arxiv
Bruce,male,99,14681,Mathematics,2018,April,,Arxiv
Richard,male,99,97659,Mathematics,2018,April,,Arxiv
Alex,male,92,247706,Mathematics,2018,April,,Arxiv
Christian,male,100,48300,Mathematics,2018,April,,Arxiv
Mingzhe,male,96,51,Mathematics,2018,April,,Arxiv
Jintai,male,75,4,Mathematics,2018,April,,Arxiv
Tom,male,99,87429,Mathematics,2018,April,,Arxiv
Bochao,male,100,6,Mathematics,2018,April,,Arxiv
Harrison,male,99,3473,Mathematics,2018,April,,Arxiv
