Name,Sex,Accuracy,Samples,Topic,Year,Month,Covid,Server
Futoshi,male,100,55,Mathematics,2018,April,,Arxiv
Caterina,female,99,6842,Mathematics,2018,April,,Arxiv
Tristan,male,97,7725,Mathematics,2018,April,,Arxiv
Ki-Ahm,male,77,1578,Mathematics,2018,April,,Arxiv
Markus,male,99,30782,Mathematics,2018,April,,Arxiv
Ya,male,61,1417,Mathematics,2018,April,,Arxiv
Jean-François,male,99,4129,Mathematics,2018,April,,Arxiv
Eric,male,99,121922,Mathematics,2018,April,,Arxiv
Frédéric,male,98,11476,Mathematics,2018,April,,Arxiv
Naoya,male,100,353,Mathematics,2018,April,,Arxiv
Sergey,male,100,16316,Mathematics,2018,April,,Arxiv
Sujith,male,100,1832,Mathematics,2018,April,,Arxiv
P.,male,71,747,Mathematics,2018,April,,Arxiv
Alexander,male,99,56237,Mathematics,2018,April,,Arxiv
Masakazu,male,100,191,Mathematics,2018,April,,Arxiv
V.,male,67,354,Mathematics,2018,April,,Arxiv
Vlad,male,99,8203,Mathematics,2018,April,,Arxiv
Gianmario,male,100,326,Mathematics,2018,April,,Arxiv
Frederic,male,98,26835,Mathematics,2018,April,,Arxiv
Peter,male,99,146529,Mathematics,2018,April,,Arxiv
Oleg,male,100,12219,Mathematics,2018,April,,Arxiv
Rolf,male,99,5940,Mathematics,2018,April,,Arxiv
Thierry,male,98,41754,Mathematics,2018,April,,Arxiv
El,male,87,13218,Mathematics,2018,April,,Arxiv
Thierry,male,98,41754,Mathematics,2018,April,,Arxiv
Anthony,male,99,85303,Mathematics,2018,April,,Arxiv
Robin,male,75,32295,Mathematics,2018,April,,Arxiv
Bernd,male,99,7628,Mathematics,2018,April,,Arxiv
Dimiter,male,98,64,Mathematics,2018,April,,Arxiv
Naoyuki,male,100,132,Mathematics,2018,April,,Arxiv
Igor,male,99,31134,Mathematics,2018,April,,Arxiv
Donald,male,99,12793,Mathematics,2018,April,,Arxiv
M.,male,73,3216,Mathematics,2018,April,,Arxiv
Dario,male,99,26444,Mathematics,2018,April,,Arxiv
Oumar,male,98,5357,Mathematics,2018,April,,Arxiv
Tusheng,male,75,4,Mathematics,2018,April,,Arxiv
V.,male,67,354,Mathematics,2018,April,,Arxiv
Christian,male,100,48300,Mathematics,2018,April,,Arxiv
Nguyen,male,64,12268,Mathematics,2018,April,,Arxiv
Stefano,male,99,56062,Mathematics,2018,April,,Arxiv
Ozgur,male,96,3440,Mathematics,2018,April,,Arxiv
Joost,male,99,2229,Mathematics,2018,April,,Arxiv
Gabriella,female,99,22892,Mathematics,2018,April,,Arxiv
Guillaume,male,99,37030,Mathematics,2018,April,,Arxiv
Michael,male,99,211741,Mathematics,2018,April,,Arxiv
Georg,male,99,4616,Mathematics,2018,April,,Arxiv
Stavros,male,99,1999,Mathematics,2018,April,,Arxiv
Martin,male,98,139211,Mathematics,2018,April,,Arxiv
Badih,male,98,47,Mathematics,2018,April,,Arxiv
Peter,male,99,146529,Mathematics,2018,April,,Arxiv
S.,male,64,1577,Mathematics,2018,April,,Arxiv
Masayuki,male,99,597,Mathematics,2018,April,,Arxiv
L.,male,50,669,Mathematics,2018,April,,Arxiv
Markus,male,99,30782,Mathematics,2018,April,,Arxiv
Peter,male,99,146529,Mathematics,2018,April,,Arxiv
Michel,male,97,68146,Mathematics,2018,April,,Arxiv
Shuhei,male,100,229,Mathematics,2018,April,,Arxiv
Tomo,male,85,1276,Mathematics,2018,April,,Arxiv
J.,male,82,2236,Mathematics,2018,April,,Arxiv
Katura,female,90,10,Mathematics,2018,April,,Arxiv
Gavril,male,92,109,Mathematics,2018,April,,Arxiv
Riccardo,male,99,22261,Mathematics,2018,April,,Arxiv
Sumaia,female,96,85,Mathematics,2018,April,,Arxiv
Deniz,male,62,40383,Mathematics,2018,April,,Arxiv
C.,male,59,943,Mathematics,2018,April,,Arxiv
Madhu,male,68,4791,Mathematics,2018,April,,Arxiv
Jakob,male,100,7341,Mathematics,2018,April,,Arxiv
Patrick,male,99,118290,Mathematics,2018,April,,Arxiv
Xiao,male,53,1772,Mathematics,2018,April,,Arxiv
Adrien,male,98,18854,Mathematics,2018,April,,Arxiv
Hehu,male,80,5,Mathematics,2018,April,,Arxiv
,,,,Mathematics,2018,April,,Arxiv
Abimbola,female,50,1137,Mathematics,2018,April,,Arxiv
Sanjay,male,99,20065,Mathematics,2018,April,,Arxiv
Jack,male,97,59917,Mathematics,2018,April,,Arxiv
Jasper,male,99,6699,Mathematics,2018,April,,Arxiv
Christophe,male,98,60690,Mathematics,2018,April,,Arxiv
Afonso,male,98,2365,Mathematics,2018,April,,Arxiv
Gianluigi,male,99,1846,Mathematics,2018,April,,Arxiv
Vivek,male,100,17801,Mathematics,2018,April,,Arxiv
Marcus,male,99,25073,Mathematics,2018,April,,Arxiv
Cynthia,female,98,24359,Mathematics,2018,April,,Arxiv
Ilya,male,97,3968,Mathematics,2018,April,,Arxiv
Lorenzo,male,99,33616,Mathematics,2018,April,,Arxiv
Renato,male,99,18510,Mathematics,2018,April,,Arxiv
Uri,male,93,1154,Mathematics,2018,April,,Arxiv
Jean-Marie,male,98,4712,Mathematics,2018,April,,Arxiv
A.,male,71,2092,Mathematics,2018,April,,Arxiv
Sunita,female,98,2385,Mathematics,2018,April,,Arxiv
Romuald,male,98,4538,Mathematics,2018,April,,Arxiv
Bogdan,male,99,10718,Mathematics,2018,April,,Arxiv
Liming,male,73,120,Mathematics,2018,April,,Arxiv
Fabio,male,99,72039,Mathematics,2018,April,,Arxiv
Ula?,male,96,2169,Mathematics,2018,April,,Arxiv
Daniel,male,99,257742,Mathematics,2018,April,,Arxiv
Fred,male,96,49830,Mathematics,2018,April,,Arxiv
Fengpeng,male,75,4,Mathematics,2018,April,,Arxiv
Lin,female,58,6456,Mathematics,2018,April,,Arxiv
Mohammad,male,99,47588,Mathematics,2018,April,,Arxiv
Peter,male,99,146529,Mathematics,2018,April,,Arxiv
Frédéric,male,98,11476,Mathematics,2018,April,,Arxiv
Erick,male,99,15004,Mathematics,2018,April,,Arxiv
Hidetoshi,male,99,100,Mathematics,2018,April,,Arxiv
Shoji,male,99,191,Mathematics,2018,April,,Arxiv
Simion,male,90,312,Mathematics,2018,April,,Arxiv
Vishesh,male,100,590,Mathematics,2018,April,,Arxiv
Vladimir,male,99,21639,Mathematics,2018,April,,Arxiv
Zhongguo,male,80,15,Mathematics,2018,April,,Arxiv
Masahito,male,100,58,Mathematics,2018,April,,Arxiv
Chenggui,male,75,4,Mathematics,2018,April,,Arxiv
Masaaki,male,100,256,Mathematics,2018,April,,Arxiv
Seiichi,male,99,116,Mathematics,2018,April,,Arxiv
Daichi,male,99,271,Mathematics,2018,April,,Arxiv
Christiaan,male,99,1151,Mathematics,2018,April,,Arxiv
Thibault,male,98,5357,Mathematics,2018,April,,Arxiv
Abdallah,male,98,6558,Mathematics,2018,April,,Arxiv
Masataka,male,100,144,Mathematics,2018,April,,Arxiv
Hugh,male,99,2949,Mathematics,2018,April,,Arxiv
Ravi,male,99,28148,Mathematics,2018,April,,Arxiv
Enrique,male,99,19657,Mathematics,2018,April,,Arxiv
Stefano,male,99,56062,Mathematics,2018,April,,Arxiv
Simon,male,98,57458,Mathematics,2018,April,,Arxiv
Bastian,male,99,2753,Mathematics,2018,April,,Arxiv
Ze-Hua,male,81,3026,Mathematics,2018,April,,Arxiv
Riccardo,male,99,22261,Mathematics,2018,April,,Arxiv
Tony,male,99,99155,Mathematics,2018,April,,Arxiv
Abraham,male,99,10411,Mathematics,2018,April,,Arxiv
Philipp,male,99,8496,Mathematics,2018,April,,Arxiv
Sebastian,male,99,47850,Mathematics,2018,April,,Arxiv
Ran,male,65,1586,Mathematics,2018,April,,Arxiv
Miguel,male,99,89766,Mathematics,2018,April,,Arxiv
Andrea,female,54,161059,Mathematics,2018,April,,Arxiv
Rui,male,98,25872,Mathematics,2018,April,,Arxiv
Volker,male,99,3081,Mathematics,2018,April,,Arxiv
Sascha,male,97,13412,Mathematics,2018,April,,Arxiv
Matthias,male,100,17148,Mathematics,2018,April,,Arxiv
Timothy,male,99,15778,Mathematics,2018,April,,Arxiv
Eduardo,male,99,50597,Mathematics,2018,April,,Arxiv
Noel,male,91,10807,Mathematics,2018,April,,Arxiv
Carlos,male,99,174998,Mathematics,2018,April,,Arxiv
Rui,male,98,25872,Mathematics,2018,April,,Arxiv
Marianna,female,99,15223,Mathematics,2018,April,,Arxiv
Amnon,male,100,118,Mathematics,2018,April,,Arxiv
Quentin,male,99,23008,Mathematics,2018,April,,Arxiv
Gonzalo,male,99,12933,Mathematics,2018,April,,Arxiv
Tal,male,69,1266,Mathematics,2018,April,,Arxiv
Imma,female,94,2839,Mathematics,2018,April,,Arxiv
D.,male,73,1059,Mathematics,2018,April,,Arxiv
Huei,female,53,34,Mathematics,2018,April,,Arxiv
Henk,male,98,8033,Mathematics,2018,April,,Arxiv
Tabea,female,97,335,Mathematics,2018,April,,Arxiv
Brian,male,99,69588,Mathematics,2018,April,,Arxiv
K.,male,61,1007,Mathematics,2018,April,,Arxiv
Jakob,male,100,7341,Mathematics,2018,April,,Arxiv
Luca,male,98,88492,Mathematics,2018,April,,Arxiv
Novo,male,84,136,Mathematics,2018,April,,Arxiv
S.,male,64,1577,Mathematics,2018,April,,Arxiv
Maria,female,97,245074,Mathematics,2018,April,,Arxiv
Eleomar,male,100,14,Mathematics,2018,April,,Arxiv
David,male,99,381770,Mathematics,2018,April,,Arxiv
Lexing,male,75,4,Mathematics,2018,April,,Arxiv
Antonio,male,99,180825,Mathematics,2018,April,,Arxiv
Anthony,male,99,85303,Mathematics,2018,April,,Arxiv
Sowmya,female,98,1464,Mathematics,2018,April,,Arxiv
T.,male,69,788,Mathematics,2018,April,,Arxiv
Paul,male,99,140849,Mathematics,2018,April,,Arxiv
A.,male,71,2092,Mathematics,2018,April,,Arxiv
Gerd,male,87,3758,Mathematics,2018,April,,Arxiv
Stefan,male,98,50890,Mathematics,2018,April,,Arxiv
Jean-Claude,male,99,7170,Mathematics,2018,April,,Arxiv
Holger,male,99,4992,Mathematics,2018,April,,Arxiv
Gauthier,male,94,2092,Mathematics,2018,April,,Arxiv
Haiwen,male,64,11,Mathematics,2018,April,,Arxiv
Anton,male,99,24300,Mathematics,2018,April,,Arxiv
Carlos,male,99,174998,Mathematics,2018,April,,Arxiv
Pan,male,68,2415,Mathematics,2018,April,,Arxiv
Alessandro,male,99,79631,Mathematics,2018,April,,Arxiv
Jingmei,female,100,13,Mathematics,2018,April,,Arxiv
Pijush,male,99,196,Mathematics,2018,April,,Arxiv
David,male,99,381770,Mathematics,2018,April,,Arxiv
Lucia,female,98,49100,Mathematics,2018,April,,Arxiv
Yiannis,male,99,1097,Mathematics,2018,April,,Arxiv
Aubrey,female,57,2469,Mathematics,2018,April,,Arxiv
Andrei,male,98,12349,Mathematics,2018,April,,Arxiv
Jiqiang,male,75,4,Mathematics,2018,April,,Arxiv
Eduard,male,99,6833,Mathematics,2018,April,,Arxiv
Phu,male,87,820,Mathematics,2018,April,,Arxiv
,,,,Mathematics,2018,April,,Arxiv
Zuzanna,female,98,1690,Mathematics,2018,April,,Arxiv
Georgios,male,99,1597,Mathematics,2018,April,,Arxiv
Danny,male,94,41156,Mathematics,2018,April,,Arxiv
Eva,female,98,79421,Mathematics,2018,April,,Arxiv
Christoph,male,99,9324,Mathematics,2018,April,,Arxiv
Malgorzata,female,98,3229,Mathematics,2018,April,,Arxiv
Kasso,male,94,32,Mathematics,2018,April,,Arxiv
Guilherme,male,99,13379,Mathematics,2018,April,,Arxiv
Roberto,male,99,100721,Mathematics,2018,April,,Arxiv
Fernanda,female,99,32944,Mathematics,2018,April,,Arxiv
June,female,80,5834,Mathematics,2018,April,,Arxiv
Arran,male,98,342,Mathematics,2018,April,,Arxiv
Joshua,male,100,35201,Mathematics,2018,April,,Arxiv
Daniele,male,87,46369,Mathematics,2018,April,,Arxiv
Antara,female,86,348,Mathematics,2018,April,,Arxiv
Yuhong,female,52,42,Mathematics,2018,April,,Arxiv
Ruixiang,male,86,7,Mathematics,2018,April,,Arxiv
Jang,male,63,1020,Mathematics,2018,April,,Arxiv
,,,,Mathematics,2018,April,,Arxiv
Tathagata,male,100,175,Mathematics,2018,April,,Arxiv
D.,male,73,1059,Mathematics,2018,April,,Arxiv
Max,male,98,69969,Mathematics,2018,April,,Arxiv
Matt,male,100,57301,Mathematics,2018,April,,Arxiv
Tian,male,69,1173,Mathematics,2018,April,,Arxiv
Souvik,male,100,1116,Mathematics,2018,April,,Arxiv
Louis,male,97,22473,Mathematics,2018,April,,Arxiv
K.,male,61,1007,Mathematics,2018,April,,Arxiv
Milena,female,98,16970,Mathematics,2018,April,,Arxiv
Pingping,female,69,131,Mathematics,2018,April,,Arxiv
Hiroki,male,99,1031,Mathematics,2018,April,,Arxiv
Tohru,male,89,95,Mathematics,2018,April,,Arxiv
Adam,male,99,101742,Mathematics,2018,April,,Arxiv
Nader,male,98,6795,Mathematics,2018,April,,Arxiv
Steven,male,99,59951,Mathematics,2018,April,,Arxiv
Delfim,male,98,337,Mathematics,2018,April,,Arxiv
Stefan,male,98,50890,Mathematics,2018,April,,Arxiv
Mitsuhiro,male,99,113,Mathematics,2018,April,,Arxiv
Nora,female,97,15230,Mathematics,2018,April,,Arxiv
Phongpitak,male,100,3,Mathematics,2018,April,,Arxiv
Esmaeil,male,99,382,Mathematics,2018,April,,Arxiv
W.,male,80,260,Mathematics,2018,April,,Arxiv
Tilmann,male,100,46,Mathematics,2018,April,,Arxiv
Thomas,male,99,129177,Mathematics,2018,April,,Arxiv
Vyacheslav,male,100,931,Mathematics,2018,April,,Arxiv
Ming,male,77,2692,Mathematics,2018,April,,Arxiv
Dennis,male,99,44146,Mathematics,2018,April,,Arxiv
Alexander,male,99,56237,Mathematics,2018,April,,Arxiv
Xiaoya,female,97,30,Mathematics,2018,April,,Arxiv
Bruno,male,99,87062,Mathematics,2018,April,,Arxiv
Sebastián,male,100,2045,Mathematics,2018,April,,Arxiv
Zhiyu,male,77,44,Mathematics,2018,April,,Arxiv
Alexander,male,99,56237,Mathematics,2018,April,,Arxiv
Doug,male,100,11166,Mathematics,2018,April,,Arxiv
Tiara,female,100,15330,Mathematics,2018,April,,Arxiv
Felipe,male,99,29541,Mathematics,2018,April,,Arxiv
Giuseppe,male,99,72416,Mathematics,2018,April,,Arxiv
Jeffrey,male,100,19324,Mathematics,2018,April,,Arxiv
E.,male,64,609,Mathematics,2018,April,,Arxiv
E.,male,64,609,Mathematics,2018,April,,Arxiv
Abhishek,male,100,27387,Mathematics,2018,April,,Arxiv
C.,male,59,943,Mathematics,2018,April,,Arxiv
Arvind,male,100,7393,Mathematics,2018,April,,Arxiv
Shuang,female,64,278,Mathematics,2018,April,,Arxiv
Xiaofeng,male,78,167,Mathematics,2018,April,,Arxiv
Lei,male,59,2374,Mathematics,2018,April,,Arxiv
Wenjie,male,67,155,Mathematics,2018,April,,Arxiv
Volker,male,99,3081,Mathematics,2018,April,,Arxiv
Mahsa,female,97,2472,Mathematics,2018,April,,Arxiv
Lev,male,97,888,Mathematics,2018,April,,Arxiv
Branko,male,99,2269,Mathematics,2018,April,,Arxiv
Ryosuke,male,99,451,Mathematics,2018,April,,Arxiv
Sam,male,85,93540,Mathematics,2018,April,,Arxiv
Ting-Kam,male,60,4102,Mathematics,2018,April,,Arxiv
Martin,male,98,139211,Mathematics,2018,April,,Arxiv
Gaixiang,male,75,4,Mathematics,2018,April,,Arxiv
Sidney,male,92,8284,Mathematics,2018,April,,Arxiv
Akio,male,96,305,Mathematics,2018,April,,Arxiv
Hirotaka,male,100,157,Mathematics,2018,April,,Arxiv
Johan,male,99,38619,Mathematics,2018,April,,Arxiv
Moshe,male,100,3555,Mathematics,2018,April,,Arxiv
Jesús,male,99,7086,Mathematics,2018,April,,Arxiv
Lai-Sang,male,75,4007,Mathematics,2018,April,,Arxiv
William,male,99,67797,Mathematics,2018,April,,Arxiv
Samantha,female,98,35715,Mathematics,2018,April,,Arxiv
Krzysztof,male,100,28969,Mathematics,2018,April,,Arxiv
Ekram,male,52,198,Mathematics,2018,April,,Arxiv
Antonis,male,99,3033,Mathematics,2018,April,,Arxiv
Colin,male,99,15399,Mathematics,2018,April,,Arxiv
Yanzhi,male,63,8,Mathematics,2018,April,,Arxiv
Rufus,male,98,971,Mathematics,2018,April,,Arxiv
José,male,98,35243,Mathematics,2018,April,,Arxiv
Mingyi,male,60,30,Mathematics,2018,April,,Arxiv
Alessandro,male,99,79631,Mathematics,2018,April,,Arxiv
Mariesa,female,100,28,Mathematics,2018,April,,Arxiv
Luke,male,99,21252,Mathematics,2018,April,,Arxiv
Cui,male,54,369,Mathematics,2018,April,,Arxiv
Xiaolin,female,54,103,Mathematics,2018,April,,Arxiv
J.,male,82,2236,Mathematics,2018,April,,Arxiv
Mikhail,male,100,4873,Mathematics,2018,April,,Arxiv
Nathan,male,99,29365,Mathematics,2018,April,,Arxiv
Obidio,male,75,4,Mathematics,2018,April,,Arxiv
Thomas,male,99,129177,Mathematics,2018,April,,Arxiv
Doron,male,97,429,Mathematics,2018,April,,Arxiv
A.,male,71,2092,Mathematics,2018,April,,Arxiv
Mohamed,male,98,173033,Mathematics,2018,April,,Arxiv
Alexander,male,99,56237,Mathematics,2018,April,,Arxiv
Melissa,female,98,53987,Mathematics,2018,April,,Arxiv
Aleksandr,male,100,5850,Mathematics,2018,April,,Arxiv
H.,male,73,623,Mathematics,2018,April,,Arxiv
Henry,male,99,32139,Mathematics,2018,April,,Arxiv
Lav,male,81,382,Mathematics,2018,April,,Arxiv
Zhiyu,male,77,44,Mathematics,2018,April,,Arxiv
David,male,99,381770,Mathematics,2018,April,,Arxiv
Tetsuji,male,100,64,Mathematics,2018,April,,Arxiv
Jingang,male,100,10,Mathematics,2018,April,,Arxiv
Nan,female,71,3704,Mathematics,2018,April,,Arxiv
Khanh,male,77,1984,Mathematics,2018,April,,Arxiv
Panagiotis,male,99,3514,Mathematics,2018,April,,Arxiv
Xueting,female,94,18,Mathematics,2018,April,,Arxiv
Goutam,male,100,1010,Mathematics,2018,April,,Arxiv
K.,male,61,1007,Mathematics,2018,April,,Arxiv
Olivier,male,99,50237,Mathematics,2018,April,,Arxiv
Samir,male,98,46586,Mathematics,2018,April,,Arxiv
Zhidan,male,80,5,Mathematics,2018,April,,Arxiv
Ramzi,male,98,6145,Mathematics,2018,April,,Arxiv
Guy,male,98,20859,Mathematics,2018,April,,Arxiv
Walter,male,97,26732,Mathematics,2018,April,,Arxiv
Makoto,male,95,1208,Mathematics,2018,April,,Arxiv
,,,,Mathematics,2018,April,,Arxiv
A.,male,71,2092,Mathematics,2018,April,,Arxiv
Malwina,female,98,2231,Mathematics,2018,April,,Arxiv
Derong,unknown,50,6,Mathematics,2018,April,,Arxiv
,,,,Mathematics,2018,April,,Arxiv
Emanuele,male,97,17607,Mathematics,2018,April,,Arxiv
Son,male,87,4108,Mathematics,2018,April,,Arxiv
Markus,male,99,30782,Mathematics,2018,April,,Arxiv
Richard,male,99,97659,Mathematics,2018,April,,Arxiv
L.,male,50,669,Mathematics,2018,April,,Arxiv
Stefan,male,98,50890,Mathematics,2018,April,,Arxiv
Axel,male,98,15264,Mathematics,2018,April,,Arxiv
Hongbo,male,83,65,Mathematics,2018,April,,Arxiv
K.,male,61,1007,Mathematics,2018,April,,Arxiv
Songul,female,95,858,Mathematics,2018,April,,Arxiv
Chen-Song,male,66,7375,Mathematics,2018,April,,Arxiv
Tunan,male,67,6,Mathematics,2018,April,,Arxiv
Willy,male,95,13688,Mathematics,2018,April,,Arxiv
Monia,female,98,4148,Mathematics,2018,April,,Arxiv
Giorgio,male,99,24862,Mathematics,2018,April,,Arxiv
O.,male,77,177,Mathematics,2018,April,,Arxiv
Petra,female,98,52588,Mathematics,2018,April,,Arxiv
Shaofang,female,75,4,Mathematics,2018,April,,Arxiv
A.-C.,female,75,4,Mathematics,2018,April,,Arxiv
Arie,male,92,4212,Mathematics,2018,April,,Arxiv
Gerardo,male,99,12521,Mathematics,2018,April,,Arxiv
Nik,male,91,8317,Mathematics,2018,April,,Arxiv
Abolfazl,male,99,848,Mathematics,2018,April,,Arxiv
Samuele,male,99,4581,Mathematics,2018,April,,Arxiv
Craig,male,100,24286,Mathematics,2018,April,,Arxiv
Amol,male,98,5022,Mathematics,2018,April,,Arxiv
Sorin,male,99,3875,Mathematics,2018,April,,Arxiv
Zoltán,male,100,11496,Mathematics,2018,April,,Arxiv
Luca,male,98,88492,Mathematics,2018,April,,Arxiv
Matthew,male,100,51412,Mathematics,2018,April,,Arxiv
Hisayuki,male,100,19,Mathematics,2018,April,,Arxiv
Weihua,male,69,68,Mathematics,2018,April,,Arxiv
Michel,male,97,68146,Mathematics,2018,April,,Arxiv
Yonghua,male,72,18,Mathematics,2018,April,,Arxiv
Libor,male,99,5936,Mathematics,2018,April,,Arxiv
Jianing,male,63,46,Mathematics,2018,April,,Arxiv
Ilona,female,99,15569,Mathematics,2018,April,,Arxiv
Ilona,female,99,15569,Mathematics,2018,April,,Arxiv
Ilona,female,99,15569,Mathematics,2018,April,,Arxiv
Ilona,female,99,15569,Mathematics,2018,April,,Arxiv
Mika,male,76,11329,Mathematics,2018,April,,Arxiv
Harald,male,99,4998,Mathematics,2018,April,,Arxiv
Metehan,male,96,2693,Mathematics,2018,April,,Arxiv
William,male,99,67797,Mathematics,2018,April,,Arxiv
Roman,male,100,7094,Mathematics,2018,April,,Arxiv
Richard,male,99,97659,Mathematics,2018,April,,Arxiv
Marco,male,99,133237,Mathematics,2018,April,,Arxiv
Fiona,female,98,12159,Mathematics,2018,April,,Arxiv
Benjamin,male,99,50718,Mathematics,2018,April,,Arxiv
Brian,male,99,69588,Mathematics,2018,April,,Arxiv
J.,male,82,2236,Mathematics,2018,April,,Arxiv
Alex,male,92,247706,Mathematics,2018,April,,Arxiv
Sergio,male,99,81526,Mathematics,2018,April,,Arxiv
Marius,male,99,15477,Mathematics,2018,April,,Arxiv
Senya,male,75,136,Mathematics,2018,April,,Arxiv
Xiangdong,male,100,11,Mathematics,2018,April,,Arxiv
David,male,99,381770,Mathematics,2018,April,,Arxiv
Fanny,female,96,18896,Mathematics,2018,April,,Arxiv
Romeo,male,99,16671,Mathematics,2018,April,,Arxiv
Nathan,male,99,29365,Mathematics,2018,April,,Arxiv
Rahul,male,100,44776,Mathematics,2018,April,,Arxiv
A.,male,71,2092,Mathematics,2018,April,,Arxiv
Peter,male,99,146529,Mathematics,2018,April,,Arxiv
Simon,male,98,57458,Mathematics,2018,April,,Arxiv
Victoria,female,98,33384,Mathematics,2018,April,,Arxiv
Tuoc,male,100,17,Mathematics,2018,April,,Arxiv
Makoto,male,95,1208,Mathematics,2018,April,,Arxiv
Pierre,male,99,64439,Mathematics,2018,April,,Arxiv
Tom,male,99,87429,Mathematics,2018,April,,Arxiv
Bruno,male,99,87062,Mathematics,2018,April,,Arxiv
Vasiliy,male,99,890,Mathematics,2018,April,,Arxiv
Dominik,male,98,21763,Mathematics,2018,April,,Arxiv
Bruce,male,99,14681,Mathematics,2018,April,,Arxiv
David,male,99,381770,Mathematics,2018,April,,Arxiv
Christoph,male,99,9324,Mathematics,2018,April,,Arxiv
Georges,male,98,13431,Mathematics,2018,April,,Arxiv
Filippo,male,99,16077,Mathematics,2018,April,,Arxiv
Olga,female,98,42388,Mathematics,2018,April,,Arxiv
S.,male,64,1577,Mathematics,2018,April,,Arxiv
Yun,male,51,1517,Mathematics,2018,April,,Arxiv
John,male,99,219085,Mathematics,2018,April,,Arxiv
Joseph,male,99,63161,Mathematics,2018,April,,Arxiv
David,male,99,381770,Mathematics,2018,April,,Arxiv
László,male,99,12109,Mathematics,2018,April,,Arxiv
Changchuan,male,100,3,Mathematics,2018,April,,Arxiv
Yuntao,male,92,24,Mathematics,2018,April,,Arxiv
Hiroshi,male,99,1730,Mathematics,2018,April,,Arxiv
Yong,male,87,2262,Mathematics,2018,April,,Arxiv
Andrew,male,99,82448,Mathematics,2018,April,,Arxiv
Roberto,male,99,100721,Mathematics,2018,April,,Arxiv
